session_id,customer_id,sales_agent_id,industry,onboarding_scenario,onboarding_stage,onboarding_field,event_name,event_timestamp,event_status,event_duration_minutes,is_revisit,previous_onboarding_field,next_onboarding_field,validation_status,failure_reason,onboarding_progress,onboarding_risk_score,onboarding_risk_level,agent_action,agent_response_time_minutes,agent_guidance_given,agent_correction_count,agent_escalation,real_time_guidance,session_status
SESSION-0CEAFFFB,CUST66879,AGENT558,banking,validation_errors,account_setup,business_relationship_nature,entered,2026-08-30T18:30:47.446312,completed,16.12,False,business_relationship_purpose,,passed,,100.0,0.2,Low,entered_information,0.44,False,0,none,,completed
SESSION-D838623B,CUST40112,AGENT762,banking,normal_completion,customer_information,full_name,entered,2026-08-30T14:43:40.246773,completed,6.68,False,,date_of_birth,passed,,6.67,0.15,Low,provided_guidance,3.37,True,0,none,Review the current information and proceed to date_of_birth.,in_progress
SESSION-D838623B,CUST40112,AGENT762,banking,normal_completion,customer_information,date_of_birth,entered,2026-08-30T14:50:21.046773,completed,6.4,False,full_name,home_address,passed,,13.33,0.15,Low,entered_information,2.31,False,0,none,,in_progress
SESSION-D838623B,CUST40112,AGENT762,banking,normal_completion,customer_information,home_address,entered,2026-08-30T14:56:45.046773,completed,9.27,False,date_of_birth,mobile_phone_number,passed,,20.0,0.15,Low,entered_information,1.37,False,0,none,,in_progress
SESSION-D838623B,CUST40112,AGENT762,banking,normal_completion,customer_information,mobile_phone_number,entered,2026-08-30T15:06:01.246773,completed,8.41,False,home_address,email_address,passed,,26.67,0.15,Low,entered_information,0.32,False,0,none,,in_progress
SESSION-D838623B,CUST40112,AGENT762,banking,normal_completion,customer_information,email_address,entered,2026-08-30T15:14:25.846773,completed,9.6,False,mobile_phone_number,identification_document_number,passed,,33.33,0.15,Low,entered_information,2.93,False,0,none,,in_progress
SESSION-D838623B,CUST40112,AGENT762,banking,normal_completion,identity_verification,identification_document_number,entered,2026-08-30T15:24:01.846773,completed,11.1,False,email_address,selfie_liveness_check,passed,,40.0,0.15,Low,entered_information,0.62,False,0,none,,in_progress
SESSION-D838623B,CUST40112,AGENT762,banking,normal_completion,identity_verification,selfie_liveness_check,entered,2026-08-30T15:35:07.846773,completed,1.64,False,identification_document_number,face_match_verification,passed,,46.67,0.15,Low,provided_guidance,2.27,True,0,none,Review the current information and proceed to face_match_verification.,in_progress
SESSION-D838623B,CUST40112,AGENT762,banking,normal_completion,identity_verification,face_match_verification,entered,2026-08-30T15:36:46.246773,completed,1.35,False,selfie_liveness_check,identification_document_type,passed,,53.33,0.05,Low,completed_step,2.99,False,0,none,,in_progress
SESSION-D838623B,CUST40112,AGENT762,banking,normal_completion,identity_verification,identification_document_type,entered,2026-08-30T15:38:07.246773,completed,11.31,False,face_match_verification,income,passed,,60.0,0.05,Low,entered_information,1.5,False,0,none,,in_progress
SESSION-D838623B,CUST40112,AGENT762,banking,normal_completion,financial_profile,income,entered,2026-08-30T15:49:25.846773,completed,8.2,False,identification_document_type,profession,passed,,66.67,0.05,Low,entered_information,2.78,False,0,none,,in_progress
SESSION-D838623B,CUST40112,AGENT762,banking,normal_completion,financial_profile,profession,entered,2026-08-30T15:57:37.846773,completed,9.37,False,income,assets,passed,,73.33,0.05,Low,entered_information,0.71,False,0,none,,in_progress
SESSION-D838623B,CUST40112,AGENT762,banking,normal_completion,financial_profile,assets,entered,2026-08-30T16:07:00.046773,completed,5.74,False,profession,politically_exposed_person_status,passed,,80.0,0.05,Low,entered_information,1.58,False,0,none,,in_progress
SESSION-D838623B,CUST40112,AGENT762,banking,normal_completion,regulatory_declarations,politically_exposed_person_status,entered,2026-08-30T16:12:44.446773,completed,1.41,False,assets,us_person_status,passed,,86.67,0.05,Low,provided_guidance,2.74,True,0,none,Review the current information and proceed to us_person_status.,in_progress
SESSION-D838623B,CUST40112,AGENT762,banking,normal_completion,regulatory_declarations,us_person_status,entered,2026-08-30T16:14:09.046773,completed,5.14,False,politically_exposed_person_status,terms_and_conditions_acceptance,passed,,93.33,0.05,Low,entered_information,0.92,False,0,none,,in_progress
SESSION-D838623B,CUST40112,AGENT762,banking,normal_completion,account_setup,terms_and_conditions_acceptance,entered,2026-08-30T16:19:17.446773,completed,1.48,False,us_person_status,,passed,,100.0,0.05,Low,completed_step,1.01,False,0,none,,completed
SESSION-41F9F61E,CUST40733,AGENT323,banking,normal_completion,customer_information,full_name,entered,2026-08-30T14:43:40.247060,completed,3.14,False,,email_address,passed,,6.67,0.15,Low,completed_step,2.35,False,0,none,,in_progress
SESSION-41F9F61E,CUST40733,AGENT323,banking,normal_completion,customer_information,email_address,entered,2026-08-30T14:46:48.647060,completed,9.09,False,full_name,home_address,passed,,13.33,0.15,Low,completed_step,1.95,False,0,none,,in_progress
SESSION-41F9F61E,CUST40733,AGENT323,banking,normal_completion,customer_information,home_address,entered,2026-08-30T14:55:54.047060,completed,3.53,False,email_address,mobile_phone_number,passed,,20.0,0.15,Low,entered_information,0.63,False,0,none,,in_progress
SESSION-41F9F61E,CUST40733,AGENT323,banking,normal_completion,customer_information,mobile_phone_number,entered,2026-08-30T14:59:25.847060,completed,5.32,False,home_address,date_of_birth,passed,,26.67,0.15,Low,entered_information,2.42,False,0,none,,in_progress
SESSION-41F9F61E,CUST40733,AGENT323,banking,normal_completion,customer_information,date_of_birth,entered,2026-08-30T15:04:45.047060,completed,8.89,False,mobile_phone_number,selfie_liveness_check,passed,,33.33,0.15,Low,provided_guidance,0.59,True,0,none,Review the current information and proceed to selfie_liveness_check.,in_progress
SESSION-41F9F61E,CUST40733,AGENT323,banking,normal_completion,identity_verification,selfie_liveness_check,entered,2026-08-30T15:13:38.447060,completed,2.52,False,date_of_birth,identification_document_type,passed,,40.0,0.15,Low,entered_information,1.48,False,0,none,,in_progress
SESSION-41F9F61E,CUST40733,AGENT323,banking,normal_completion,identity_verification,identification_document_type,entered,2026-08-30T15:16:09.647060,completed,8.12,False,selfie_liveness_check,identification_document_number,passed,,46.67,0.15,Low,entered_information,0.78,False,0,none,,in_progress
SESSION-41F9F61E,CUST40733,AGENT323,banking,normal_completion,identity_verification,identification_document_number,entered,2026-08-30T15:24:16.847060,completed,9.01,False,identification_document_type,face_match_verification,passed,,53.33,0.05,Low,entered_information,1.44,False,0,none,,in_progress
SESSION-41F9F61E,CUST40733,AGENT323,banking,normal_completion,identity_verification,face_match_verification,entered,2026-08-30T15:33:17.447060,completed,1.54,False,identification_document_number,assets,passed,,60.0,0.05,Low,entered_information,2.39,False,0,none,,in_progress
SESSION-41F9F61E,CUST40733,AGENT323,banking,normal_completion,financial_profile,assets,entered,2026-08-30T15:34:49.847060,completed,3.19,False,face_match_verification,profession,passed,,66.67,0.05,Low,completed_step,0.3,False,0,none,,in_progress
SESSION-41F9F61E,CUST40733,AGENT323,banking,normal_completion,financial_profile,profession,entered,2026-08-30T15:38:01.247060,completed,10.39,False,assets,income,passed,,73.33,0.05,Low,provided_guidance,3.78,True,0,none,Review the current information and proceed to income.,in_progress
SESSION-41F9F61E,CUST40733,AGENT323,banking,normal_completion,financial_profile,income,entered,2026-08-30T15:48:24.647060,completed,5.16,False,profession,politically_exposed_person_status,passed,,80.0,0.05,Low,entered_information,0.7,False,0,none,,in_progress
SESSION-41F9F61E,CUST40733,AGENT323,banking,normal_completion,regulatory_declarations,politically_exposed_person_status,entered,2026-08-30T15:53:34.247060,completed,10.05,False,income,us_person_status,passed,,86.67,0.05,Low,entered_information,2.54,False,0,none,,in_progress
SESSION-41F9F61E,CUST40733,AGENT323,banking,normal_completion,regulatory_declarations,us_person_status,entered,2026-08-30T16:03:37.247060,completed,2.84,False,politically_exposed_person_status,terms_and_conditions_acceptance,passed,,93.33,0.05,Low,entered_information,2.21,False,0,none,,in_progress
SESSION-41F9F61E,CUST40733,AGENT323,banking,normal_completion,account_setup,terms_and_conditions_acceptance,entered,2026-08-30T16:06:27.647060,completed,11.46,False,us_person_status,,passed,,100.0,0.05,Low,entered_information,0.52,False,0,none,,completed
SESSION-D892EEA2,CUST24124,AGENT856,banking,revisited_fields,customer_information,home_address,entered,2026-08-30T14:43:40.247346,completed,11.29,False,,full_name,passed,,7.14,0.15,Low,completed_step,0.97,False,0,none,,in_progress
SESSION-D892EEA2,CUST24124,AGENT856,banking,revisited_fields,customer_information,full_name,entered,2026-08-30T14:54:57.647346,completed,7.37,False,home_address,home_address,passed,,14.29,0.15,Low,entered_information,1.87,False,0,none,,in_progress
SESSION-D892EEA2,CUST24124,AGENT856,banking,revisited_fields,customer_information,home_address,revisited,2026-08-30T15:02:19.847346,completed,9.7,True,full_name,mobile_phone_number,passed,,14.29,0.25,Low,reviewed_information,6.63,True,1,none,Review the current information and proceed to mobile_phone_number.,in_progress
SESSION-D892EEA2,CUST24124,AGENT856,banking,revisited_fields,customer_information,mobile_phone_number,entered,2026-08-30T15:12:01.847346,completed,16.16,False,home_address,date_of_birth,passed,,21.43,0.4,Medium,reviewed_information,5.33,False,0,none,,in_progress
SESSION-D892EEA2,CUST24124,AGENT856,banking,revisited_fields,customer_information,date_of_birth,entered,2026-08-30T15:28:11.447346,completed,6.07,False,mobile_phone_number,email_address,passed,,28.57,0.25,Low,entered_information,0.98,False,0,none,,in_progress
SESSION-D892EEA2,CUST24124,AGENT856,banking,revisited_fields,customer_information,email_address,entered,2026-08-30T15:34:15.647346,completed,13.7,False,date_of_birth,mobile_phone_number,passed,,35.71,0.25,Low,provided_guidance,1.54,True,0,none,Review the current information and proceed to mobile_phone_number.,in_progress
SESSION-D892EEA2,CUST24124,AGENT856,banking,revisited_fields,customer_information,mobile_phone_number,revisited,2026-08-30T15:47:57.647346,completed,6.11,True,email_address,selfie_liveness_check,passed,,35.71,0.35,Medium,revisited_information,2.06,True,1,none,Review the current information and proceed to selfie_liveness_check.,in_progress
SESSION-D892EEA2,CUST24124,AGENT856,banking,revisited_fields,identity_verification,selfie_liveness_check,entered,2026-08-30T15:54:04.247346,completed,9.09,False,mobile_phone_number,identification_document_number,passed,,42.86,0.35,Medium,reviewed_information,1.57,False,0,none,,in_progress
SESSION-D892EEA2,CUST24124,AGENT856,banking,revisited_fields,identity_verification,identification_document_number,entered,2026-08-30T16:03:09.647346,completed,9.35,False,selfie_liveness_check,identification_document_type,passed,,50.0,0.25,Low,entered_information,0.63,False,0,none,,in_progress
SESSION-D892EEA2,CUST24124,AGENT856,banking,revisited_fields,identity_verification,identification_document_type,entered,2026-08-30T16:12:30.647346,completed,14.89,False,identification_document_number,face_match_verification,passed,,57.14,0.25,Low,provided_guidance,0.52,True,0,none,Review the current information and proceed to face_match_verification.,in_progress
SESSION-D892EEA2,CUST24124,AGENT856,banking,revisited_fields,identity_verification,face_match_verification,entered,2026-08-30T16:27:24.047346,completed,13.78,False,identification_document_type,profession,passed,,64.29,0.25,Low,entered_information,0.91,False,0,none,,in_progress
SESSION-D892EEA2,CUST24124,AGENT856,banking,revisited_fields,financial_profile,profession,entered,2026-08-30T16:41:10.847346,completed,17.35,False,face_match_verification,income,passed,,71.43,0.4,Medium,completed_step,0.61,False,0,none,,in_progress
SESSION-D892EEA2,CUST24124,AGENT856,banking,revisited_fields,financial_profile,income,entered,2026-08-30T16:58:31.847346,completed,14.34,False,profession,politically_exposed_person_status,passed,,78.57,0.25,Low,entered_information,1.25,False,0,none,,in_progress
SESSION-D892EEA2,CUST24124,AGENT856,banking,revisited_fields,regulatory_declarations,politically_exposed_person_status,entered,2026-08-30T17:12:52.247346,completed,6.05,False,income,us_person_status,passed,,85.71,0.25,Low,completed_step,2.85,False,0,none,,in_progress
SESSION-D892EEA2,CUST24124,AGENT856,banking,revisited_fields,regulatory_declarations,us_person_status,entered,2026-08-30T17:18:55.247346,completed,16.47,False,politically_exposed_person_status,terms_and_conditions_acceptance,passed,,92.86,0.4,Medium,provided_guidance,4.46,True,0,none,Review the current information and proceed to terms_and_conditions_acceptance.,in_progress
SESSION-D892EEA2,CUST24124,AGENT856,banking,revisited_fields,account_setup,terms_and_conditions_acceptance,entered,2026-08-30T17:35:23.447346,completed,6.18,False,us_person_status,email_address,passed,,100.0,0.25,Low,entered_information,0.89,False,0,none,,in_progress
SESSION-D892EEA2,CUST24124,AGENT856,banking,revisited_fields,customer_information,email_address,revisited,2026-08-30T17:41:34.247346,completed,15.47,True,terms_and_conditions_acceptance,,passed,,100.0,0.5,Medium,revisited_information,1.27,True,1,none,Review the completed information and complete Customer Onboarding.,completed
SESSION-4361CE78,CUST36548,AGENT702,banking,revisited_fields,customer_information,home_address,entered,2026-08-30T14:43:40.247687,completed,16.48,False,,email_address,passed,,6.67,0.3,Medium,completed_step,1.11,False,0,none,,in_progress
SESSION-4361CE78,CUST36548,AGENT702,banking,revisited_fields,customer_information,email_address,entered,2026-08-30T15:00:09.047687,completed,6.57,False,home_address,home_address,passed,,13.33,0.15,Low,completed_step,2.36,False,0,none,,in_progress
SESSION-4361CE78,CUST36548,AGENT702,banking,revisited_fields,customer_information,home_address,revisited,2026-08-30T15:06:43.247687,completed,6.11,True,email_address,date_of_birth,passed,,13.33,0.25,Low,reviewed_information,7.88,True,0,none,Review the current information and proceed to date_of_birth.,in_progress
SESSION-4361CE78,CUST36548,AGENT702,banking,revisited_fields,customer_information,date_of_birth,entered,2026-08-30T15:12:49.847687,completed,14.22,False,home_address,full_name,passed,,20.0,0.25,Low,completed_step,1.09,False,0,none,,in_progress
SESSION-4361CE78,CUST36548,AGENT702,banking,revisited_fields,customer_information,full_name,entered,2026-08-30T15:27:03.047687,completed,5.56,False,date_of_birth,mobile_phone_number,passed,,26.67,0.25,Low,completed_step,0.9,False,0,none,,in_progress
SESSION-4361CE78,CUST36548,AGENT702,banking,revisited_fields,customer_information,mobile_phone_number,entered,2026-08-30T15:32:36.647687,completed,8.3,False,full_name,selfie_liveness_check,passed,,33.33,0.25,Low,entered_information,1.57,False,0,none,,in_progress
SESSION-4361CE78,CUST36548,AGENT702,banking,revisited_fields,identity_verification,selfie_liveness_check,entered,2026-08-30T15:40:54.647687,completed,6.77,False,mobile_phone_number,date_of_birth,passed,,40.0,0.25,Low,provided_guidance,3.32,True,0,none,Review the current information and proceed to date_of_birth.,in_progress
SESSION-4361CE78,CUST36548,AGENT702,banking,revisited_fields,customer_information,date_of_birth,revisited,2026-08-30T15:47:40.847687,completed,15.12,True,selfie_liveness_check,face_match_verification,passed,,40.0,0.5,Medium,reviewed_information,6.8,True,1,none,Review the current information and proceed to face_match_verification.,in_progress
SESSION-4361CE78,CUST36548,AGENT702,banking,revisited_fields,identity_verification,face_match_verification,entered,2026-08-30T16:02:48.047687,completed,14.09,False,date_of_birth,identification_document_type,passed,,46.67,0.35,Medium,entered_information,2.54,False,0,none,,in_progress
SESSION-4361CE78,CUST36548,AGENT702,banking,revisited_fields,identity_verification,identification_document_type,entered,2026-08-30T16:16:53.447687,completed,7.21,False,face_match_verification,identification_document_number,passed,,53.33,0.25,Low,reviewed_information,2.33,False,0,none,,in_progress
SESSION-4361CE78,CUST36548,AGENT702,banking,revisited_fields,identity_verification,identification_document_number,entered,2026-08-30T16:24:06.047687,completed,12.56,False,identification_document_type,income,passed,,60.0,0.25,Low,entered_information,2.0,False,0,none,,in_progress
SESSION-4361CE78,CUST36548,AGENT702,banking,revisited_fields,financial_profile,income,entered,2026-08-30T16:36:39.647687,completed,10.28,False,identification_document_number,profession,passed,,66.67,0.25,Low,entered_information,2.45,False,0,none,,in_progress
SESSION-4361CE78,CUST36548,AGENT702,banking,revisited_fields,financial_profile,profession,entered,2026-08-30T16:46:56.447687,completed,11.49,False,income,income,passed,,73.33,0.25,Low,completed_step,0.44,False,0,none,,in_progress
SESSION-4361CE78,CUST36548,AGENT702,banking,revisited_fields,financial_profile,income,revisited,2026-08-30T16:58:25.847687,completed,9.92,True,profession,assets,passed,,73.33,0.35,Medium,revisited_information,4.05,True,0,none,Review the current information and proceed to assets.,in_progress
SESSION-4361CE78,CUST36548,AGENT702,banking,revisited_fields,financial_profile,assets,entered,2026-08-30T17:08:21.047687,completed,11.48,False,income,politically_exposed_person_status,passed,,80.0,0.35,Medium,completed_step,1.09,False,0,none,,in_progress
SESSION-4361CE78,CUST36548,AGENT702,banking,revisited_fields,regulatory_declarations,politically_exposed_person_status,entered,2026-08-30T17:19:49.847687,completed,12.68,False,assets,us_person_status,passed,,86.67,0.35,Medium,completed_step,2.07,False,0,none,,in_progress
SESSION-4361CE78,CUST36548,AGENT702,banking,revisited_fields,regulatory_declarations,us_person_status,entered,2026-08-30T17:32:30.647687,completed,15.48,False,politically_exposed_person_status,income,passed,,93.33,0.5,Medium,entered_information,2.41,False,0,none,,in_progress
SESSION-4361CE78,CUST36548,AGENT702,banking,revisited_fields,financial_profile,income,revisited,2026-08-30T17:47:59.447687,completed,4.58,True,us_person_status,terms_and_conditions_acceptance,passed,,93.33,0.45,Medium,revisited_information,3.4,True,1,none,Review the current information and proceed to terms_and_conditions_acceptance.,in_progress
SESSION-4361CE78,CUST36548,AGENT702,banking,revisited_fields,account_setup,terms_and_conditions_acceptance,entered,2026-08-30T17:52:34.247687,completed,4.98,False,income,,passed,,100.0,0.45,Medium,entered_information,1.39,False,0,none,,completed
SESSION-E04952CC,CUST96811,AGENT741,banking,normal_completion,customer_information,mobile_phone_number,entered,2026-08-30T14:43:40.248058,completed,9.54,False,,home_address,passed,,7.14,0.15,Low,completed_step,0.5,False,0,none,,in_progress
SESSION-E04952CC,CUST96811,AGENT741,banking,normal_completion,customer_information,home_address,entered,2026-08-30T14:53:12.648058,completed,10.95,False,mobile_phone_number,email_address,passed,,14.29,0.15,Low,entered_information,2.78,False,0,none,,in_progress
SESSION-E04952CC,CUST96811,AGENT741,banking,normal_completion,customer_information,email_address,entered,2026-08-30T15:04:09.648058,completed,5.55,False,home_address,full_name,passed,,21.43,0.15,Low,entered_information,1.21,False,0,none,,in_progress
SESSION-E04952CC,CUST96811,AGENT741,banking,normal_completion,customer_information,full_name,entered,2026-08-30T15:09:42.648058,completed,11.74,False,email_address,date_of_birth,passed,,28.57,0.15,Low,entered_information,1.02,False,0,none,,in_progress
SESSION-E04952CC,CUST96811,AGENT741,banking,normal_completion,customer_information,date_of_birth,entered,2026-08-30T15:21:27.048058,completed,3.82,False,full_name,face_match_verification,passed,,35.71,0.15,Low,provided_guidance,4.9,True,0,none,Review the current information and proceed to face_match_verification.,in_progress
SESSION-E04952CC,CUST96811,AGENT741,banking,normal_completion,identity_verification,face_match_verification,entered,2026-08-30T15:25:16.248058,completed,4.13,False,date_of_birth,selfie_liveness_check,passed,,42.86,0.15,Low,entered_information,1.87,False,0,none,,in_progress
SESSION-E04952CC,CUST96811,AGENT741,banking,normal_completion,identity_verification,selfie_liveness_check,entered,2026-08-30T15:29:24.048058,completed,9.32,False,face_match_verification,identification_document_type,passed,,50.0,0.05,Low,completed_step,2.15,False,0,none,,in_progress
SESSION-E04952CC,CUST96811,AGENT741,banking,normal_completion,identity_verification,identification_document_type,entered,2026-08-30T15:38:43.248058,completed,8.18,False,selfie_liveness_check,identification_document_number,passed,,57.14,0.05,Low,completed_step,1.9,False,0,none,,in_progress
SESSION-E04952CC,CUST96811,AGENT741,banking,normal_completion,identity_verification,identification_document_number,entered,2026-08-30T15:46:54.048058,completed,11.33,False,identification_document_type,income,passed,,64.29,0.05,Low,completed_step,1.41,False,0,none,,in_progress
SESSION-E04952CC,CUST96811,AGENT741,banking,normal_completion,financial_profile,income,entered,2026-08-30T15:58:13.848058,completed,1.72,False,identification_document_number,profession,passed,,71.43,0.05,Low,entered_information,1.71,False,0,none,,in_progress
SESSION-E04952CC,CUST96811,AGENT741,banking,normal_completion,financial_profile,profession,entered,2026-08-30T15:59:57.048058,completed,11.45,False,income,us_person_status,passed,,78.57,0.05,Low,provided_guidance,2.11,True,0,none,Review the current information and proceed to us_person_status.,in_progress
SESSION-E04952CC,CUST96811,AGENT741,banking,normal_completion,regulatory_declarations,us_person_status,entered,2026-08-30T16:11:24.048058,completed,4.98,False,profession,politically_exposed_person_status,passed,,85.71,0.05,Low,completed_step,1.86,False,0,none,,in_progress
SESSION-E04952CC,CUST96811,AGENT741,banking,normal_completion,regulatory_declarations,politically_exposed_person_status,entered,2026-08-30T16:16:22.848058,completed,4.16,False,us_person_status,terms_and_conditions_acceptance,passed,,92.86,0.05,Low,entered_information,2.54,False,0,none,,in_progress
SESSION-E04952CC,CUST96811,AGENT741,banking,normal_completion,account_setup,terms_and_conditions_acceptance,entered,2026-08-30T16:20:32.448058,completed,11.59,False,politically_exposed_person_status,,passed,,100.0,0.05,Low,entered_information,2.83,False,0,none,,completed
SESSION-17AF891E,CUST38067,AGENT700,banking,normal_completion,customer_information,full_name,entered,2026-08-30T14:43:40.248327,completed,6.58,False,,home_address,passed,,7.14,0.15,Low,provided_guidance,4.87,True,0,none,Review the current information and proceed to home_address.,in_progress
SESSION-17AF891E,CUST38067,AGENT700,banking,normal_completion,customer_information,home_address,entered,2026-08-30T14:50:15.048327,completed,9.53,False,full_name,mobile_phone_number,passed,,14.29,0.15,Low,entered_information,0.52,False,0,none,,in_progress
SESSION-17AF891E,CUST38067,AGENT700,banking,normal_completion,customer_information,mobile_phone_number,entered,2026-08-30T14:59:46.848327,completed,8.0,False,home_address,email_address,passed,,21.43,0.15,Low,reviewed_information,4.25,False,0,none,,in_progress
SESSION-17AF891E,CUST38067,AGENT700,banking,normal_completion,customer_information,email_address,entered,2026-08-30T15:07:46.848327,completed,2.21,False,mobile_phone_number,date_of_birth,passed,,28.57,0.15,Low,entered_information,2.88,False,0,none,,in_progress
SESSION-17AF891E,CUST38067,AGENT700,banking,normal_completion,customer_information,date_of_birth,entered,2026-08-30T15:09:59.448327,completed,3.97,False,email_address,identification_document_number,passed,,35.71,0.15,Low,entered_information,1.14,False,0,none,,in_progress
SESSION-17AF891E,CUST38067,AGENT700,banking,normal_completion,identity_verification,identification_document_number,entered,2026-08-30T15:13:57.648327,completed,8.23,False,date_of_birth,selfie_liveness_check,passed,,42.86,0.15,Low,completed_step,0.29,False,0,none,,in_progress
SESSION-17AF891E,CUST38067,AGENT700,banking,normal_completion,identity_verification,selfie_liveness_check,entered,2026-08-30T15:22:11.448327,completed,2.96,False,identification_document_number,face_match_verification,passed,,50.0,0.05,Low,completed_step,0.71,False,0,none,,in_progress
SESSION-17AF891E,CUST38067,AGENT700,banking,normal_completion,identity_verification,face_match_verification,entered,2026-08-30T15:25:09.048327,completed,9.79,False,selfie_liveness_check,identification_document_type,passed,,57.14,0.05,Low,reviewed_information,7.99,False,0,none,,in_progress
SESSION-17AF891E,CUST38067,AGENT700,banking,normal_completion,identity_verification,identification_document_type,entered,2026-08-30T15:34:56.448327,completed,2.0,False,face_match_verification,income,passed,,64.29,0.05,Low,provided_guidance,4.53,True,0,none,Review the current information and proceed to income.,in_progress
SESSION-17AF891E,CUST38067,AGENT700,banking,normal_completion,financial_profile,income,entered,2026-08-30T15:36:56.448327,completed,1.21,False,identification_document_type,profession,passed,,71.43,0.05,Low,provided_guidance,3.11,True,0,none,Review the current information and proceed to profession.,in_progress
SESSION-17AF891E,CUST38067,AGENT700,banking,normal_completion,financial_profile,profession,entered,2026-08-30T15:38:09.048327,completed,4.44,False,income,us_person_status,passed,,78.57,0.05,Low,entered_information,2.07,False,0,none,,in_progress
SESSION-17AF891E,CUST38067,AGENT700,banking,normal_completion,regulatory_declarations,us_person_status,entered,2026-08-30T15:42:35.448327,completed,6.43,False,profession,politically_exposed_person_status,passed,,85.71,0.05,Low,completed_step,2.19,False,0,none,,in_progress
SESSION-17AF891E,CUST38067,AGENT700,banking,normal_completion,regulatory_declarations,politically_exposed_person_status,entered,2026-08-30T15:49:01.248327,completed,1.27,False,us_person_status,terms_and_conditions_acceptance,passed,,92.86,0.05,Low,entered_information,0.95,False,0,none,,in_progress
SESSION-17AF891E,CUST38067,AGENT700,banking,normal_completion,account_setup,terms_and_conditions_acceptance,entered,2026-08-30T15:50:17.448327,completed,1.87,False,politically_exposed_person_status,,passed,,100.0,0.05,Low,entered_information,2.34,False,0,none,,completed
SESSION-CFD2BE3B,CUST73067,AGENT377,banking,normal_completion,customer_information,full_name,entered,2026-08-30T14:43:40.248600,completed,11.39,False,,mobile_phone_number,passed,,6.67,0.15,Low,provided_guidance,0.84,True,0,none,Review the current information and proceed to mobile_phone_number.,in_progress
SESSION-CFD2BE3B,CUST73067,AGENT377,banking,normal_completion,customer_information,mobile_phone_number,entered,2026-08-30T14:55:03.648600,completed,8.85,False,full_name,date_of_birth,passed,,13.33,0.15,Low,completed_step,2.9,False,0,none,,in_progress
SESSION-CFD2BE3B,CUST73067,AGENT377,banking,normal_completion,customer_information,date_of_birth,entered,2026-08-30T15:03:54.648600,completed,4.96,False,mobile_phone_number,home_address,passed,,20.0,0.15,Low,entered_information,1.82,False,0,none,,in_progress
SESSION-CFD2BE3B,CUST73067,AGENT377,banking,normal_completion,customer_information,home_address,entered,2026-08-30T15:08:52.248600,completed,2.61,False,date_of_birth,email_address,passed,,26.67,0.15,Low,completed_step,2.08,False,0,none,,in_progress
SESSION-CFD2BE3B,CUST73067,AGENT377,banking,normal_completion,customer_information,email_address,entered,2026-08-30T15:11:28.848600,completed,6.52,False,home_address,identification_document_type,passed,,33.33,0.15,Low,reviewed_information,2.88,False,0,none,,in_progress
SESSION-CFD2BE3B,CUST73067,AGENT377,banking,normal_completion,identity_verification,identification_document_type,entered,2026-08-30T15:18:00.048600,completed,9.87,False,email_address,identification_document_number,passed,,40.0,0.15,Low,completed_step,0.68,False,0,none,,in_progress
SESSION-CFD2BE3B,CUST73067,AGENT377,banking,normal_completion,identity_verification,identification_document_number,entered,2026-08-30T15:27:52.248600,completed,6.53,False,identification_document_type,face_match_verification,passed,,46.67,0.15,Low,entered_information,1.11,False,0,none,,in_progress
SESSION-CFD2BE3B,CUST73067,AGENT377,banking,normal_completion,identity_verification,face_match_verification,entered,2026-08-30T15:34:24.048600,completed,9.59,False,identification_document_number,selfie_liveness_check,passed,,53.33,0.05,Low,entered_information,2.25,False,0,none,,in_progress
SESSION-CFD2BE3B,CUST73067,AGENT377,banking,normal_completion,identity_verification,selfie_liveness_check,entered,2026-08-30T15:43:59.448600,completed,10.41,False,face_match_verification,assets,passed,,60.0,0.05,Low,entered_information,1.0,False,0,none,,in_progress
SESSION-CFD2BE3B,CUST73067,AGENT377,banking,normal_completion,financial_profile,assets,entered,2026-08-30T15:54:24.048600,completed,4.77,False,selfie_liveness_check,profession,passed,,66.67,0.05,Low,completed_step,0.24,False,0,none,,in_progress
SESSION-CFD2BE3B,CUST73067,AGENT377,banking,normal_completion,financial_profile,profession,entered,2026-08-30T15:59:10.248600,completed,3.8,False,assets,income,passed,,73.33,0.05,Low,entered_information,0.4,False,0,none,,in_progress
SESSION-CFD2BE3B,CUST73067,AGENT377,banking,normal_completion,financial_profile,income,entered,2026-08-30T16:02:58.248600,completed,11.4,False,profession,us_person_status,passed,,80.0,0.05,Low,entered_information,0.97,False,0,none,,in_progress
SESSION-CFD2BE3B,CUST73067,AGENT377,banking,normal_completion,regulatory_declarations,us_person_status,entered,2026-08-30T16:14:22.248600,completed,1.67,False,income,politically_exposed_person_status,passed,,86.67,0.05,Low,completed_step,2.49,False,0,none,,in_progress
SESSION-CFD2BE3B,CUST73067,AGENT377,banking,normal_completion,regulatory_declarations,politically_exposed_person_status,entered,2026-08-30T16:16:02.448600,completed,7.05,False,us_person_status,terms_and_conditions_acceptance,passed,,93.33,0.05,Low,provided_guidance,1.0,True,0,none,Review the current information and proceed to terms_and_conditions_acceptance.,in_progress
