session_id,customer_id,sales_agent_id,industry,onboarding_scenario,onboarding_field,event_timestamp,event_status,event_duration_minutes,is_revisit,previous_onboarding_field,next_onboarding_field,validation_status,failure_reason,onboarding_progress,onboarding_risk_score,onboarding_risk_level,agent_action,agent_response_time_minutes,agent_guidance_given,agent_correction_count,agent_escalation,real_time_guidance,session_status
SESSION-9C1DEE00,CUST17980,AGENT146,telecom,normal_completion,Customer Information,2026-08-29 13:08:55.274154,completed,9.11,False,,Service Selection,passed,,20.0,0.15,Low,entered_information,1.32,False,0,none,,in_progress
SESSION-9C1DEE00,CUST17980,AGENT146,telecom,normal_completion,Service Selection,2026-08-29 13:18:01.874154,completed,8.32,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,provided_guidance,2.93,True,0,none,Review the current information and proceed to Document Verification.,in_progress
SESSION-9C1DEE00,CUST17980,AGENT146,telecom,normal_completion,Document Verification,2026-08-29 13:26:21.074154,completed,2.92,False,Service Selection,Installation,passed,,60.0,0.05,Low,completed_step,1.34,False,0,none,,in_progress
SESSION-9C1DEE00,CUST17980,AGENT146,telecom,normal_completion,Installation,2026-08-29 13:29:16.274154,completed,2.6,False,Document Verification,Activation,passed,,80.0,0.05,Low,completed_step,0.56,False,0,none,,in_progress
SESSION-9C1DEE00,CUST17980,AGENT146,telecom,normal_completion,Activation,2026-08-29 13:31:52.274154,completed,8.24,False,Installation,,passed,,100.0,0.05,Low,completed_step,0.25,False,0,none,,completed
SESSION-9C24D6BC,CUST16285,AGENT186,banking,normal_completion,Customer Information,2026-08-29 13:08:55.114309,completed,7.1,False,,Identity Verification,passed,,20.0,0.15,Low,entered_information,2.63,False,0,none,,in_progress
SESSION-9C24D6BC,CUST16285,AGENT186,banking,normal_completion,Identity Verification,2026-08-29 13:16:01.114309,completed,2.77,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,entered_information,2.04,False,0,none,,in_progress
SESSION-9C24D6BC,CUST16285,AGENT186,banking,normal_completion,Document Verification,2026-08-29 13:18:47.314309,completed,9.65,False,Identity Verification,Account Information,passed,,60.0,0.05,Low,reviewed_information,2.45,False,0,none,,in_progress
SESSION-9C24D6BC,CUST16285,AGENT186,banking,normal_completion,Account Information,2026-08-29 13:28:26.314309,completed,2.82,False,Document Verification,Onboarding Confirmation,passed,,80.0,0.05,Low,entered_information,1.4,False,0,none,,in_progress
SESSION-9C24D6BC,CUST16285,AGENT186,banking,normal_completion,Onboarding Confirmation,2026-08-29 13:31:15.514309,completed,9.88,False,Account Information,,passed,,100.0,0.05,Low,entered_information,1.44,False,0,none,,completed
SESSION-9C7CFF95,CUST54758,AGENT317,telecom,revisited_fields,Customer Information,2026-08-29 13:08:55.219716,completed,6.05,False,,Service Selection,passed,,20.0,0.15,Low,entered_information,1.81,False,0,none,,in_progress
SESSION-9C7CFF95,CUST54758,AGENT317,telecom,revisited_fields,Service Selection,2026-08-29 13:14:58.219716,completed,12.25,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,entered_information,0.66,False,0,none,,in_progress
SESSION-9C7CFF95,CUST54758,AGENT317,telecom,revisited_fields,Document Verification,2026-08-29 13:27:13.219716,completed,11.12,False,Service Selection,Customer Information,passed,,60.0,0.05,Low,completed_step,1.63,False,0,none,,in_progress
SESSION-9C7CFF95,CUST54758,AGENT317,telecom,revisited_fields,Customer Information,2026-08-29 13:38:20.419716,completed,7.08,True,Document Verification,Installation,passed,,60.0,0.15,Low,revisited_information,6.01,True,0,none,Review the current information and proceed to Installation.,in_progress
SESSION-9C7CFF95,CUST54758,AGENT317,telecom,revisited_fields,Installation,2026-08-29 13:45:25.219716,completed,16.9,False,Customer Information,Activation,passed,,80.0,0.3,Medium,entered_information,0.95,False,0,none,,in_progress
SESSION-9C7CFF95,CUST54758,AGENT317,telecom,revisited_fields,Activation,2026-08-29 14:02:19.219716,completed,15.36,False,Installation,,passed,,100.0,0.3,Medium,reviewed_information,2.28,False,0,none,,completed
SESSION-9CA68BEF,CUST96251,AGENT755,banking,revisited_fields,Customer Information,2026-08-29 13:08:55.174515,completed,6.9,False,,Identity Verification,passed,,20.0,0.15,Low,completed_step,0.81,False,0,none,,in_progress
SESSION-9CA68BEF,CUST96251,AGENT755,banking,revisited_fields,Identity Verification,2026-08-29 13:15:49.174515,completed,15.6,False,Customer Information,Document Verification,passed,,40.0,0.3,Medium,completed_step,0.83,False,0,none,,in_progress
SESSION-9CA68BEF,CUST96251,AGENT755,banking,revisited_fields,Document Verification,2026-08-29 13:31:25.174515,completed,12.22,False,Identity Verification,Identity Verification,passed,,60.0,0.05,Low,entered_information,1.86,False,0,none,,in_progress
SESSION-9CA68BEF,CUST96251,AGENT755,banking,revisited_fields,Identity Verification,2026-08-29 13:43:38.374515,completed,12.74,True,Document Verification,Account Information,passed,,60.0,0.15,Low,reviewed_information,3.1,True,0,none,Review the current information and proceed to Account Information.,in_progress
SESSION-9CA68BEF,CUST96251,AGENT755,banking,revisited_fields,Account Information,2026-08-29 13:56:22.774515,completed,12.89,False,Identity Verification,Customer Information,passed,,80.0,0.15,Low,completed_step,1.87,False,0,none,,in_progress
SESSION-9CA68BEF,CUST96251,AGENT755,banking,revisited_fields,Onboarding Confirmation,2026-08-29 14:18:02.374515,completed,9.08,False,Customer Information,,passed,,100.0,0.25,Low,entered_information,0.47,False,0,none,,completed
SESSION-9CF08C41,CUST69320,AGENT755,banking,revisited_fields,Customer Information,2026-08-29 13:08:55.081016,completed,4.76,False,,Identity Verification,passed,,20.0,0.15,Low,entered_information,1.1,False,0,none,,in_progress
SESSION-9CF08C41,CUST69320,AGENT755,banking,revisited_fields,Identity Verification,2026-08-29 13:13:40.681016,completed,12.64,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,provided_guidance,2.9,True,0,none,Review the current information and proceed to Document Verification.,in_progress
SESSION-9CF08C41,CUST69320,AGENT755,banking,revisited_fields,Document Verification,2026-08-29 13:26:19.081016,completed,10.91,False,Identity Verification,Account Information,passed,,60.0,0.05,Low,entered_information,2.5,False,0,none,,in_progress
SESSION-9CF08C41,CUST69320,AGENT755,banking,revisited_fields,Account Information,2026-08-29 13:37:13.681016,completed,12.34,False,Document Verification,Onboarding Confirmation,passed,,80.0,0.05,Low,entered_information,2.71,False,0,none,,in_progress
SESSION-9CF08C41,CUST69320,AGENT755,banking,revisited_fields,Onboarding Confirmation,2026-08-29 13:49:34.081016,completed,16.57,False,Account Information,Customer Information,passed,,100.0,0.2,Low,entered_information,1.48,False,0,none,,in_progress
SESSION-9CF08C41,CUST69320,AGENT755,banking,revisited_fields,Customer Information,2026-08-29 14:06:08.281016,completed,13.59,True,Onboarding Confirmation,,passed,,100.0,0.15,Low,revisited_information,3.27,True,0,none,Review the completed information and complete Customer Onboarding.,completed
SESSION-9D3144F4,CUST93454,AGENT527,banking,revisited_fields,Customer Information,2026-08-29 13:08:55.114702,completed,15.86,False,,Identity Verification,passed,,20.0,0.3,Medium,entered_information,2.1,False,0,none,,in_progress
SESSION-9D3144F4,CUST93454,AGENT527,banking,revisited_fields,Identity Verification,2026-08-29 13:24:46.714702,completed,17.82,False,Customer Information,Document Verification,passed,,40.0,0.3,Medium,entered_information,0.27,False,0,none,,in_progress
SESSION-9D3144F4,CUST93454,AGENT527,banking,revisited_fields,Document Verification,2026-08-29 13:42:35.914702,completed,7.62,False,Identity Verification,Account Information,passed,,60.0,0.05,Low,completed_step,2.59,False,0,none,,in_progress
SESSION-9D3144F4,CUST93454,AGENT527,banking,revisited_fields,Account Information,2026-08-29 13:50:13.114702,completed,17.51,False,Document Verification,Customer Information,passed,,80.0,0.2,Low,provided_guidance,2.8,True,0,none,Review the current information and proceed to Customer Information.,in_progress
SESSION-9D3144F4,CUST93454,AGENT527,banking,revisited_fields,Onboarding Confirmation,2026-08-29 14:14:38.914702,completed,17.88,False,Customer Information,Document Verification,passed,,100.0,0.3,Medium,reviewed_information,1.0,False,0,none,,in_progress
SESSION-9D3144F4,CUST93454,AGENT527,banking,revisited_fields,Document Verification,2026-08-29 14:32:31.714702,completed,11.29,True,Onboarding Confirmation,,passed,,100.0,0.25,Low,reviewed_information,5.61,True,0,none,Review the completed information and complete Customer Onboarding.,completed
SESSION-9E071409,CUST71140,AGENT641,telecom,normal_completion,Customer Information,2026-08-29 13:08:55.250475,completed,10.63,False,,Service Selection,passed,,20.0,0.15,Low,completed_step,2.88,False,0,none,,in_progress
SESSION-9E071409,CUST71140,AGENT641,telecom,normal_completion,Service Selection,2026-08-29 13:19:33.050475,completed,11.77,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,entered_information,1.95,False,0,none,,in_progress
SESSION-9E071409,CUST71140,AGENT641,telecom,normal_completion,Document Verification,2026-08-29 13:31:19.250475,completed,6.99,False,Service Selection,Installation,passed,,60.0,0.05,Low,completed_step,2.66,False,0,none,,in_progress
SESSION-9E071409,CUST71140,AGENT641,telecom,normal_completion,Installation,2026-08-29 13:38:18.650475,completed,4.75,False,Document Verification,Activation,passed,,80.0,0.05,Low,completed_step,0.53,False,0,none,,in_progress
SESSION-9E071409,CUST71140,AGENT641,telecom,normal_completion,Activation,2026-08-29 13:43:03.650475,completed,7.85,False,Installation,,passed,,100.0,0.05,Low,entered_information,1.97,False,0,none,,completed
SESSION-9E6568C6,CUST47657,AGENT359,banking,normal_completion,Customer Information,2026-08-29 13:08:55.094552,completed,2.01,False,,Identity Verification,passed,,20.0,0.15,Low,entered_information,0.37,False,0,none,,in_progress
SESSION-9E6568C6,CUST47657,AGENT359,banking,normal_completion,Identity Verification,2026-08-29 13:10:55.694552,completed,5.99,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,entered_information,2.29,False,0,none,,in_progress
SESSION-9E6568C6,CUST47657,AGENT359,banking,normal_completion,Document Verification,2026-08-29 13:16:55.094552,completed,2.68,False,Identity Verification,Account Information,passed,,60.0,0.05,Low,provided_guidance,3.51,True,0,none,Review the current information and proceed to Account Information.,in_progress
SESSION-9E6568C6,CUST47657,AGENT359,banking,normal_completion,Account Information,2026-08-29 13:19:35.894552,completed,6.33,False,Document Verification,Onboarding Confirmation,passed,,80.0,0.05,Low,completed_step,1.05,False,0,none,,in_progress
SESSION-9E6568C6,CUST47657,AGENT359,banking,normal_completion,Onboarding Confirmation,2026-08-29 13:25:55.694552,completed,3.1,False,Account Information,,passed,,100.0,0.05,Low,provided_guidance,4.89,True,0,none,Review the completed information and complete Customer Onboarding.,completed
SESSION-9E84B557,CUST87300,AGENT789,banking,normal_completion,Customer Information,2026-08-29 13:08:55.140826,completed,5.64,False,,Identity Verification,passed,,20.0,0.15,Low,provided_guidance,1.01,True,0,none,Review the current information and proceed to Identity Verification.,in_progress
SESSION-9E84B557,CUST87300,AGENT789,banking,normal_completion,Identity Verification,2026-08-29 13:14:33.540826,completed,3.76,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,completed_step,1.94,False,0,none,,in_progress
SESSION-9E84B557,CUST87300,AGENT789,banking,normal_completion,Document Verification,2026-08-29 13:18:19.140826,completed,9.28,False,Identity Verification,Account Information,passed,,60.0,0.05,Low,completed_step,2.96,False,0,none,,in_progress
SESSION-9E84B557,CUST87300,AGENT789,banking,normal_completion,Account Information,2026-08-29 13:27:35.940826,completed,1.66,False,Document Verification,Onboarding Confirmation,passed,,80.0,0.05,Low,entered_information,2.18,False,0,none,,in_progress
SESSION-9E84B557,CUST87300,AGENT789,banking,normal_completion,Onboarding Confirmation,2026-08-29 13:29:15.540826,completed,5.19,False,Account Information,,passed,,100.0,0.05,Low,completed_step,1.89,False,0,none,,completed
SESSION-9E87AB79,CUST19903,AGENT184,telecom,normal_completion,Customer Information,2026-08-29 13:08:55.204124,completed,5.2,False,,Service Selection,passed,,20.0,0.15,Low,completed_step,1.2,False,0,none,,in_progress
SESSION-9E87AB79,CUST19903,AGENT184,telecom,normal_completion,Service Selection,2026-08-29 13:14:07.204124,completed,3.36,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,entered_information,1.28,False,0,none,,in_progress
SESSION-9E87AB79,CUST19903,AGENT184,telecom,normal_completion,Document Verification,2026-08-29 13:17:28.804124,completed,9.21,False,Service Selection,Installation,passed,,60.0,0.05,Low,completed_step,1.44,False,0,none,,in_progress
SESSION-9E87AB79,CUST19903,AGENT184,telecom,normal_completion,Installation,2026-08-29 13:26:41.404124,completed,1.2,False,Document Verification,Activation,passed,,80.0,0.05,Low,completed_step,0.31,False,0,none,,in_progress
SESSION-9E87AB79,CUST19903,AGENT184,telecom,normal_completion,Activation,2026-08-29 13:27:53.404124,completed,6.1,False,Installation,,passed,,100.0,0.05,Low,reviewed_information,4.13,False,0,none,,completed
SESSION-9EA9C0D9,CUST49874,AGENT498,banking,normal_completion,Customer Information,2026-08-29 13:08:55.063302,completed,3.03,False,,Identity Verification,passed,,20.0,0.15,Low,provided_guidance,4.87,True,0,none,Review the current information and proceed to Identity Verification.,in_progress
SESSION-9EA9C0D9,CUST49874,AGENT498,banking,normal_completion,Identity Verification,2026-08-29 13:11:56.863302,completed,6.37,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,entered_information,1.21,False,0,none,,in_progress
SESSION-9EA9C0D9,CUST49874,AGENT498,banking,normal_completion,Document Verification,2026-08-29 13:18:19.063302,completed,5.99,False,Identity Verification,Account Information,passed,,60.0,0.05,Low,completed_step,2.71,False,0,none,,in_progress
SESSION-9EA9C0D9,CUST49874,AGENT498,banking,normal_completion,Account Information,2026-08-29 13:24:18.463302,completed,10.52,False,Document Verification,Onboarding Confirmation,passed,,80.0,0.05,Low,reviewed_information,5.11,False,0,none,,in_progress
SESSION-9EA9C0D9,CUST49874,AGENT498,banking,normal_completion,Onboarding Confirmation,2026-08-29 13:34:49.663302,completed,5.88,False,Account Information,,passed,,100.0,0.05,Low,provided_guidance,3.32,True,0,none,Review the completed information and complete Customer Onboarding.,completed
SESSION-9EAA3D40,CUST90745,AGENT320,telecom,revisited_fields,Customer Information,2026-08-29 13:08:55.335262,completed,7.9,False,,Service Selection,passed,,20.0,0.15,Low,completed_step,0.28,False,0,none,,in_progress
SESSION-9EAA3D40,CUST90745,AGENT320,telecom,revisited_fields,Service Selection,2026-08-29 13:16:49.335262,completed,11.5,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,completed_step,2.71,False,0,none,,in_progress
SESSION-9EAA3D40,CUST90745,AGENT320,telecom,revisited_fields,Document Verification,2026-08-29 13:28:19.335262,completed,15.12,False,Service Selection,Installation,passed,,60.0,0.2,Low,entered_information,1.43,False,0,none,,in_progress
SESSION-9EAA3D40,CUST90745,AGENT320,telecom,revisited_fields,Installation,2026-08-29 13:43:26.535262,completed,16.16,False,Document Verification,Activation,passed,,80.0,0.2,Low,reviewed_information,6.65,False,0,none,,in_progress
SESSION-9EAA3D40,CUST90745,AGENT320,telecom,revisited_fields,Activation,2026-08-29 13:59:36.135262,completed,4.4,False,Installation,,passed,,100.0,0.05,Low,completed_step,0.51,False,0,none,,completed
SESSION-9EC7799B,CUST93315,AGENT328,banking,validation_errors,Customer Information,2026-08-29 13:08:55.096696,completed,7.5,False,,Identity Verification,passed,,20.0,0.15,Low,completed_step,1.76,False,0,none,,in_progress
SESSION-9EC7799B,CUST93315,AGENT328,banking,validation_errors,Identity Verification,2026-08-29 13:16:25.096696,completed,13.77,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,entered_information,1.6,False,0,none,,in_progress
SESSION-9EC7799B,CUST93315,AGENT328,banking,validation_errors,Document Verification,2026-08-29 13:30:11.296696,completed,10.91,False,Identity Verification,Account Information,passed,,60.0,0.05,Low,completed_step,2.97,False,0,none,,in_progress
SESSION-9EC7799B,CUST93315,AGENT328,banking,validation_errors,Account Information,2026-08-29 13:41:05.896696,completed,10.43,False,Document Verification,Onboarding Confirmation,passed,,80.0,0.05,Low,completed_step,1.24,False,0,none,,in_progress
SESSION-9EC7799B,CUST93315,AGENT328,banking,validation_errors,Onboarding Confirmation,2026-08-29 13:51:31.696696,failed,10.67,False,Account Information,,failed,Invalid information entered,100.0,0.3,Medium,reviewed_information,1.68,True,1,none,Review the completed information and complete Customer Onboarding.,in_progress
SESSION-9EFA6357,CUST72846,AGENT296,telecom,normal_completion,Customer Information,2026-08-29 13:08:55.289574,completed,7.93,False,,Service Selection,passed,,20.0,0.15,Low,reviewed_information,5.01,False,0,none,,in_progress
SESSION-9EFA6357,CUST72846,AGENT296,telecom,normal_completion,Service Selection,2026-08-29 13:16:51.089574,completed,8.28,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,reviewed_information,4.25,False,0,none,,in_progress
SESSION-9EFA6357,CUST72846,AGENT296,telecom,normal_completion,Document Verification,2026-08-29 13:25:07.889574,completed,11.8,False,Service Selection,Installation,passed,,60.0,0.05,Low,reviewed_information,2.68,False,0,none,,in_progress
SESSION-9EFA6357,CUST72846,AGENT296,telecom,normal_completion,Installation,2026-08-29 13:36:55.889574,completed,5.23,False,Document Verification,Activation,passed,,80.0,0.05,Low,entered_information,0.3,False,0,none,,in_progress
SESSION-9EFA6357,CUST72846,AGENT296,telecom,normal_completion,Activation,2026-08-29 13:42:09.689574,completed,9.78,False,Installation,,passed,,100.0,0.05,Low,completed_step,2.97,False,0,none,,completed
SESSION-9F1965CC,CUST32257,AGENT217,telecom,normal_completion,Customer Information,2026-08-29 13:08:55.273160,completed,5.66,False,,Service Selection,passed,,20.0,0.15,Low,completed_step,0.38,False,0,none,,in_progress
SESSION-9F1965CC,CUST32257,AGENT217,telecom,normal_completion,Service Selection,2026-08-29 13:14:34.873160,completed,5.26,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,entered_information,2.11,False,0,none,,in_progress
SESSION-9F1965CC,CUST32257,AGENT217,telecom,normal_completion,Document Verification,2026-08-29 13:19:50.473160,completed,4.86,False,Service Selection,Installation,passed,,60.0,0.05,Low,completed_step,2.96,False,0,none,,in_progress
SESSION-9F1965CC,CUST32257,AGENT217,telecom,normal_completion,Installation,2026-08-29 13:24:42.073160,completed,2.2,False,Document Verification,Activation,passed,,80.0,0.05,Low,entered_information,1.27,False,0,none,,in_progress
SESSION-9F1965CC,CUST32257,AGENT217,telecom,normal_completion,Activation,2026-08-29 13:26:54.073160,completed,3.21,False,Installation,,passed,,100.0,0.05,Low,entered_information,0.72,False,0,none,,completed
SESSION-9F4D2DB2,CUST21913,AGENT850,telecom,normal_completion,Customer Information,2026-08-29 13:08:55.261125,completed,5.65,False,,Service Selection,passed,,20.0,0.15,Low,entered_information,1.46,False,0,none,,in_progress
SESSION-9F4D2DB2,CUST21913,AGENT850,telecom,normal_completion,Service Selection,2026-08-29 13:14:34.261125,completed,6.48,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,completed_step,0.87,False,0,none,,in_progress
SESSION-9F4D2DB2,CUST21913,AGENT850,telecom,normal_completion,Document Verification,2026-08-29 13:21:03.061125,completed,5.83,False,Service Selection,Installation,passed,,60.0,0.05,Low,entered_information,2.59,False,0,none,,in_progress
SESSION-9F4D2DB2,CUST21913,AGENT850,telecom,normal_completion,Installation,2026-08-29 13:26:52.861125,completed,8.88,False,Document Verification,Activation,passed,,80.0,0.05,Low,completed_step,0.32,False,0,none,,in_progress
SESSION-9F4D2DB2,CUST21913,AGENT850,telecom,normal_completion,Activation,2026-08-29 13:35:45.661125,completed,8.31,False,Installation,,passed,,100.0,0.05,Low,entered_information,1.3,False,0,none,,completed
SESSION-A01ABA36,CUST67393,AGENT706,telecom,normal_completion,Customer Information,2026-08-29 13:08:55.265790,completed,3.9,False,,Service Selection,passed,,20.0,0.15,Low,reviewed_information,6.18,False,0,none,,in_progress
SESSION-A01ABA36,CUST67393,AGENT706,telecom,normal_completion,Service Selection,2026-08-29 13:12:49.265790,completed,8.65,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,provided_guidance,1.33,True,0,none,Review the current information and proceed to Document Verification.,in_progress
SESSION-A01ABA36,CUST67393,AGENT706,telecom,normal_completion,Document Verification,2026-08-29 13:21:28.265790,completed,4.68,False,Service Selection,Installation,passed,,60.0,0.05,Low,completed_step,2.97,False,0,none,,in_progress
SESSION-A01ABA36,CUST67393,AGENT706,telecom,normal_completion,Installation,2026-08-29 13:26:09.065790,completed,3.78,False,Document Verification,Activation,passed,,80.0,0.05,Low,entered_information,2.21,False,0,none,,in_progress
SESSION-A01ABA36,CUST67393,AGENT706,telecom,normal_completion,Activation,2026-08-29 13:29:55.865790,completed,7.5,False,Installation,,passed,,100.0,0.05,Low,completed_step,1.92,False,0,none,,completed
SESSION-A0311555,CUST53254,AGENT342,banking,validation_errors,Customer Information,2026-08-29 13:08:55.049370,completed,12.79,False,,Identity Verification,passed,,20.0,0.15,Low,provided_guidance,1.29,True,0,none,Review the current information and proceed to Identity Verification.,in_progress
SESSION-A0311555,CUST53254,AGENT342,banking,validation_errors,Identity Verification,2026-08-29 13:21:42.449370,completed,16.91,False,Customer Information,Document Verification,passed,,40.0,0.3,Medium,entered_information,1.09,False,0,none,,in_progress
SESSION-A0311555,CUST53254,AGENT342,banking,validation_errors,Document Verification,2026-08-29 13:38:37.049370,completed,5.58,False,Identity Verification,Account Information,passed,,60.0,0.05,Low,completed_step,2.65,False,0,none,,in_progress
SESSION-A0311555,CUST53254,AGENT342,banking,validation_errors,Account Information,2026-08-29 13:44:11.849370,completed,14.78,False,Document Verification,Onboarding Confirmation,passed,,80.0,0.05,Low,reviewed_information,3.48,False,0,none,,in_progress
SESSION-A0311555,CUST53254,AGENT342,banking,validation_errors,Onboarding Confirmation,2026-08-29 13:58:58.649370,completed,17.41,False,Account Information,,passed,,100.0,0.2,Low,completed_step,1.24,False,0,none,,completed
SESSION-A042CBE5,CUST81504,AGENT685,telecom,normal_completion,Customer Information,2026-08-29 13:08:55.315611,completed,8.97,False,,Service Selection,passed,,20.0,0.15,Low,entered_information,1.35,False,0,none,,in_progress
SESSION-A042CBE5,CUST81504,AGENT685,telecom,normal_completion,Service Selection,2026-08-29 13:17:53.515611,completed,6.37,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,entered_information,0.26,False,0,none,,in_progress
SESSION-A042CBE5,CUST81504,AGENT685,telecom,normal_completion,Document Verification,2026-08-29 13:24:15.715611,completed,4.79,False,Service Selection,Installation,passed,,60.0,0.05,Low,completed_step,0.25,False,0,none,,in_progress
SESSION-A042CBE5,CUST81504,AGENT685,telecom,normal_completion,Installation,2026-08-29 13:29:03.115611,completed,11.31,False,Document Verification,Activation,passed,,80.0,0.05,Low,completed_step,1.4,False,0,none,,in_progress
SESSION-A042CBE5,CUST81504,AGENT685,telecom,normal_completion,Activation,2026-08-29 13:40:21.715611,completed,10.71,False,Installation,,passed,,100.0,0.05,Low,completed_step,0.75,False,0,none,,completed
SESSION-A05A3A64,CUST22621,AGENT214,telecom,normal_completion,Customer Information,2026-08-29 13:08:55.224617,completed,9.21,False,,Service Selection,passed,,20.0,0.15,Low,entered_information,1.43,False,0,none,,in_progress
SESSION-A05A3A64,CUST22621,AGENT214,telecom,normal_completion,Service Selection,2026-08-29 13:18:07.824617,completed,5.12,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,entered_information,1.47,False,0,none,,in_progress
SESSION-A05A3A64,CUST22621,AGENT214,telecom,normal_completion,Document Verification,2026-08-29 13:23:15.024617,completed,9.86,False,Service Selection,Installation,passed,,60.0,0.05,Low,provided_guidance,4.79,True,0,none,Review the current information and proceed to Installation.,in_progress
SESSION-A05A3A64,CUST22621,AGENT214,telecom,normal_completion,Installation,2026-08-29 13:33:06.624617,completed,8.19,False,Document Verification,Activation,passed,,80.0,0.05,Low,completed_step,1.02,False,0,none,,in_progress
SESSION-A05A3A64,CUST22621,AGENT214,telecom,normal_completion,Activation,2026-08-29 13:41:18.024617,completed,11.18,False,Installation,,passed,,100.0,0.05,Low,entered_information,2.22,False,0,none,,completed
SESSION-A0625519,CUST50666,AGENT950,banking,validation_errors,Customer Information,2026-08-29 13:08:55.075138,failed,10.95,False,,Identity Verification,failed,Information could not be verified,20.0,0.4,Medium,requested_missing_information,5.88,True,1,required,Review the current information and proceed to Identity Verification.,in_progress
SESSION-A0625519,CUST50666,AGENT950,banking,validation_errors,Identity Verification,2026-08-29 13:19:52.075138,completed,18.09,False,Customer Information,Document Verification,passed,,40.0,0.3,Medium,completed_step,2.09,False,0,none,,in_progress
SESSION-A0625519,CUST50666,AGENT950,banking,validation_errors,Document Verification,2026-08-29 13:37:57.475138,completed,9.48,False,Identity Verification,Account Information,passed,,60.0,0.05,Low,completed_step,2.14,False,0,none,,in_progress
SESSION-A0625519,CUST50666,AGENT950,banking,validation_errors,Account Information,2026-08-29 13:47:26.275138,completed,19.83,False,Document Verification,Onboarding Confirmation,passed,,80.0,0.2,Low,provided_guidance,3.7,True,0,none,Review the current information and proceed to Onboarding Confirmation.,in_progress
SESSION-A0625519,CUST50666,AGENT950,banking,validation_errors,Onboarding Confirmation,2026-08-29 14:07:16.075138,completed,6.8,False,Account Information,,passed,,100.0,0.05,Low,entered_information,2.53,False,0,none,,completed
SESSION-A06C8C36,CUST89796,AGENT415,banking,long_completion_times,Identity Verification,2026-08-29 14:01:35.883681,completed,17.37,False,Customer Information,Document Verification,passed,,40.0,0.3,Medium,reviewed_information,7.15,True,0,none,Review the current information and proceed to Document Verification.,in_progress
SESSION-A06C8C36,CUST89796,AGENT415,banking,long_completion_times,Document Verification,2026-08-29 14:18:58.083681,completed,19.6,False,Identity Verification,Account Information,passed,,60.0,0.2,Low,reviewed_information,5.7,True,0,none,Review the current information and proceed to Account Information.,in_progress
SESSION-A06C8C36,CUST89796,AGENT415,banking,long_completion_times,Onboarding Confirmation,2026-08-29 15:31:49.683681,completed,19.34,False,Account Information,,passed,,100.0,0.2,Low,completed_step,2.55,True,0,none,Review the completed information and complete Customer Onboarding.,completed
SESSION-A099B319,CUST19395,AGENT857,telecom,normal_completion,Customer Information,2026-08-29 13:08:55.201837,completed,9.85,False,,Service Selection,passed,,20.0,0.15,Low,entered_information,1.31,False,0,none,,in_progress
SESSION-A099B319,CUST19395,AGENT857,telecom,normal_completion,Service Selection,2026-08-29 13:18:46.201837,completed,7.21,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,completed_step,0.46,False,0,none,,in_progress
SESSION-A099B319,CUST19395,AGENT857,telecom,normal_completion,Document Verification,2026-08-29 13:25:58.801837,completed,6.07,False,Service Selection,Installation,passed,,60.0,0.05,Low,entered_information,0.58,False,0,none,,in_progress
SESSION-A099B319,CUST19395,AGENT857,telecom,normal_completion,Installation,2026-08-29 13:32:03.001837,completed,11.56,False,Document Verification,Activation,passed,,80.0,0.05,Low,completed_step,2.44,False,0,none,,in_progress
SESSION-A099B319,CUST19395,AGENT857,telecom,normal_completion,Activation,2026-08-29 13:43:36.601837,completed,8.12,False,Installation,,passed,,100.0,0.05,Low,completed_step,1.0,False,0,none,,completed
SESSION-A09FD70D,CUST88505,AGENT505,banking,long_completion_times,Customer Information,2026-08-29 13:08:55.112036,completed,42.47,False,,Identity Verification,passed,,20.0,0.3,Medium,reviewed_information,2.01,True,0,none,Review the current information and proceed to Identity Verification.,in_progress
SESSION-A09FD70D,CUST88505,AGENT505,banking,long_completion_times,Account Information,2026-08-29 14:53:40.712036,completed,17.39,False,Document Verification,Onboarding Confirmation,passed,,80.0,0.2,Low,reviewed_information,6.64,True,0,none,Review the current information and proceed to Onboarding Confirmation.,in_progress
SESSION-A0E98053,CUST65918,AGENT719,banking,normal_completion,Customer Information,2026-08-29 13:08:55.092323,completed,3.34,False,,Identity Verification,passed,,20.0,0.15,Low,entered_information,1.87,False,0,none,,in_progress
